Pair,L1,a1,b1,L2,a2,b2,DV,DV normF3,DECIEDE2000
5.40,60.79,34.78,62.19,60.075,35.135,63.69,0.6070330619814848,0.34008559760169,0.759345477762566
5.41,60.79,34.78,62.19,60.72,34.615,62.38,1.036185684247414,0.580515048732973,0.156835112651516
5.42,60.79,34.78,62.19,60.695,34.725,63.25,1.0630077231390345,0.595541889498709,0.408903722901138
5.43,60.79,34.78,62.19,60.31,34.46,62.72,1.1166518009222757,0.62559557103018,0.534961456553741
5.44,60.79,34.78,62.19,60.57,34.4,60.725,0.8484314120060701,0.475327163933067,0.463597499076796
5.45,60.79,34.78,62.19,60.995,33.9,61.94,0.6874991786563465,0.385166119898896,0.458387437401413
5.46,60.79,34.78,62.19,60.275,34.82,63.575,1.0093636453557935,0.565488207967238,0.658485624407557
5.47,60.79,34.78,62.19,61.31,33.585,58.935,0.902075489789311,0.505380845464538,1.00319446768438
5.48,60.79,34.78,62.19,60.63,34.525,64.07,0.8484314120060701,0.475327163933067,0.781789086866572
5.49,60.79,34.78,62.19,61.6,32.3,58.185,1.0898297620306552,0.610568730264444,1.35116244444854
5.50,60.79,34.78,62.19,61.225,33.815,59.01,1.036185684247414,0.580515048732973,0.976814679521619
6.1,63.155,13.505,21.46,62.925,13.675,20.875,0.9288975286809318,0.520407686230273,0.475320800056039
6.2,63.155,13.505,21.46,62.88,13.405,20.985,0.9288975286809318,0.520407686230273,0.345008981839325
6.3,63.155,13.505,21.46,62.745,13.57,21.21,1.0898297620306552,0.610568730264444,0.390592399028167
6.4,63.155,13.505,21.46,63.105,13.935,20.82,0.9825416064641728,0.550461367201502,0.629133563194825
6.5,63.155,13.505,21.46,62.89,13.495,21.135,0.7679652953312082,0.430246641635861,0.293834357324074
6.6,63.155,13.505,21.46,63.01,12.74,22.255,1.3044060731636198,0.730783455830086,0.943255884965444
6.7,63.155,13.505,21.46,63.005,13.385,21.18,0.8216093731144494,0.460300323167332,0.193885716505927
6.8,63.155,13.505,21.46,62.925,13.42,21.01,0.9288975286809318,0.520407686230273,0.311493130711274
6.9,63.155,13.505,21.46,63.155,13.68,19.965,1.3044060731636198,0.730783455830086,0.983432057804284
6.10,63.155,13.505,21.46,63.125,13.315,22.4,0.902075489789311,0.505380845464538,0.6408524422666
6.11,63.155,13.505,21.46,63.615,12.785,19.965,1.223939956488758,0.685702933532879,0.89381118756467
6.12,63.155,13.505,21.46,62.89,13.72,20.575,1.1166518009222757,0.62559557103018,0.673310606303651
6.13,63.155,13.505,21.46,63.475,12.495,19.985,1.223939956488758,0.685702933532879,0.916737370210412
6.14,63.155,13.505,21.46,63.18,13.415,20.995,0.49974490641500263,0.279978234538748,0.252236786605093
6.15,63.155,13.505,21.46,63.395,13.06,21.38,0.9557195675725523,0.535434526996009,0.393432229741731
6.16,63.155,13.505,21.46,63.3,12.93,21.24,0.9825416064641728,0.550461367201502,0.434285549441542
6.17,63.155,13.505,21.46,63.22,12.31,20.635,1.1434738398138964,0.640622411795915,0.85917883057924
6.18,63.155,13.505,21.46,63.055,12.095,20.44,1.0630077231390345,0.595541889498709,1.02168765888628
6.19,63.155,13.505,21.46,63.2,12.595,21.255,0.8484314120060701,0.475327163933067,0.688808003366364
6.20,63.155,13.505,21.46,62.825,13.505,21.27,0.8484314120060701,0.475327163933067,0.300856308929364
6.21,63.155,13.505,21.46,62.91,13.825,21.465,0.9825416064641728,0.550461367201502,0.326742104888405
6.22,63.155,13.505,21.46,62.935,13.365,21.68,0.8216093731144494,0.460300323167332,0.279756282308299
6.23,63.155,13.505,21.46,62.64,13.49,21.135,0.8216093731144494,0.460300323167332,0.474566597283288
6.24,63.155,13.505,21.46,63.07,13.545,20.8,0.9288975286809318,0.520407686230273,0.419022795887484
6.25,63.155,13.505,21.46,62.955,13.675,20.68,1.0630077231390345,0.595541889498709,0.573937108237872
6.26,63.155,13.505,21.46,63.0,13.915,21.65,1.0898297620306552,0.610568730264444,0.315779508033989
6.27,63.155,13.505,21.46,63.13,12.57,22.19,1.33122811205524,0.745810296595821,1.03227216649563
6.28,63.155,13.505,21.46,62.58,13.72,20.6,1.1702958787055167,0.655649252561651,0.788205897771655
6.29,63.155,13.505,21.46,63.05,14.07,22.83,1.0630077231390345,0.595541889498709,0.708682990763302
6.30,63.155,13.505,21.46,63.065,13.62,20.79,0.8752534508976906,0.490354004698802,0.460758700037076
6.31,63.155,13.505,21.46,63.235,13.47,21.245,1.036185684247414,0.580515048732973,0.135282927940123
6.32,63.155,13.505,21.46,63.195,13.285,20.245,0.8484314120060701,0.475327163933067,0.666833657736291
6.33,63.155,13.505,21.46,63.1,13.65,20.925,0.902075489789311,0.505380845464538,0.393449723758966
6.34,63.155,13.505,21.46,63.135,13.65,22.3,0.9557195675725523,0.535434526996009,0.451012742652774
6.35,63.155,13.505,21.46,63.11,12.695,21.175,1.0898297620306552,0.610568730264444,0.594601456726648
6.36,63.155,13.505,21.46,63.51,12.485,19.74,1.1971179175971374,0.670676093327386,1.0175014354858
6.37,63.155,13.505,21.46,62.935,13.565,21.215,0.8752534508976906,0.490354004698802,0.254999784132448
6.38,63.155,13.505,21.46,62.95,13.35,20.84,0.660677139764726,0.370139279133161,0.372402110080813
6.39,63.155,13.505,21.46,63.115,13.58,21.145,0.8752534508976906,0.490354004698802,0.2263093517239
6.40,63.155,13.505,21.46,62.94,13.515,21.38,0.6338551008731055,0.355112438367425,0.188733015219318
6.41,63.155,13.505,21.46,63.015,13.945,21.27,0.9557195675725523,0.535434526996009,0.4334237682045
6.42,63.155,13.505,21.46,62.84,14.12,21.405,1.0630077231390345,0.595541889498709,0.569736703442597
6.43,63.155,13.505,21.46,63.01,13.84,20.615,0.6874991786563465,0.385166119898896,0.691772143545011
6.44,63.155,13.505,21.46,63.26,14.17,20.88,1.1166518009222757,0.62559557103018,0.766675371398598
6.45,63.155,13.505,21.46,63.12,13.825,21.875,0.6338551008731055,0.355112438367425,0.254771889939032
6.46,63.155,13.505,21.46,63.205,13.435,22.19,1.0630077231390345,0.595541889498709,0.4623816161995
6.47,63.155,13.505,21.46,63.01,13.08,19.925,1.0898297620306552,0.610568730264444,0.829582749954931
6.48,63.155,13.505,21.46,63.15,13.525,22.04,0.8216093731144494,0.460300323167332,0.335562986273759
6.49,63.155,13.505,21.46,63.44,13.9,21.795,0.8484314120060701,0.475327163933067,0.366369958660885
6.50,63.155,13.505,21.46,63.33,13.86,22.435,0.9557195675725523,0.535434526996009,0.522587567081236
7.1,45.64,26.295,-26.63,46.66,25.13,-26.57,1.2507619953803784,0.700729774298615,1.15874763745904
7.2,45.64,26.295,-26.63,46.14,26.355,-27.08,0.902075489789311,0.505380845464538,0.53548483496689
7.3,45.64,26.295,-26.63,45.595,25.145,-25.255,0.8216093731144494,0.460300323167332,0.693726804348742
7.4,45.64,26.295,-26.63,45.58,25.445,-26.655,0.9288975286809318,0.520407686230273,0.470344009808333
7.5,45.64,26.295,-26.63,45.52,26.655,-27.065,0.44610082863176137,0.249924553567519,0.242861958247906
7.6,45.64,26.295,-26.63,45.585,25.36,-25.51,0.8752534508976906,0.490354004698802,0.564542818186996
7.7,45.64,26.295,-26.63,46.835,26.115,-26.63,1.0093636453557935,0.565488207967238,1.15712610667077
7.8,45.64,26.295,-26.63,46.69,26.385,-25.74,1.1166518009222757,0.62559557103018,1.14183098479466
7.9,45.64,26.295,-26.63,45.865,26.215,-27.31,0.6338551008731055,0.355112438367425,0.461300068513283
7.10,45.64,26.295,-26.63,45.875,26.325,-26.475,0.472922867523382,0.264951394333255,0.245094505303175
7.11,45.64,26.295,-26.63,45.495,26.685,-25.78,1.1702958787055167,0.655649252561651,0.628912477019663
7.12,45.64,26.295,-26.63,47.55,26.775,-26.81,1.0898297620306552,0.610568730264444,1.86547032595917
7.13,45.64,26.295,-26.63,46.565,27.15,-27.125,1.0093636453557935,0.565488207967238,0.969586555359653
7.14,45.64,26.295,-26.63,46.405,25.12,-26.47,1.223939956488758,0.685702933532879,0.944661788273488
7.15,45.64,26.295,-26.63,46.835,26.105,-26.69,0.8752534508976906,0.490354004698802,1.15968604596283
7.16,45.64,26.295,-26.63,47.155,26.1,-26.36,0.9825416064641728,0.550461367201502,1.47112088091304
7.17,45.64,26.295,-26.63,47.665,26.69,-25.54,1.2507619953803784,0.700729774298615,2.10243080601791
7.18,45.64,26.295,-26.63,47.435,25.99,-26.27,0.9825416064641728,0.550461367201502,1.74895714882996
7.19,45.64,26.295,-26.63,46.26,27.225,-27.025,0.660677139764726,0.370139279133161,0.727168932507818
7.20,45.64,26.295,-26.63,47.625,25.91,-25.32,1.223939956488758,0.685702933532879,2.03491395390317
7.21,45.64,26.295,-26.63,46.515,25.1,-26.575,1.2507619953803784,0.700729774298615,1.05275353291597
7.22,45.64,26.295,-26.63,46.535,26.26,-26.11,0.8752534508976906,0.490354004698802,0.907178891878691
7.23,45.64,26.295,-26.63,46.655,26.01,-26.805,0.902075489789311,0.505380845464538,1.00307851847754
7.24,45.64,26.295,-26.63,45.7,25.015,-25.385,0.8484314120060701,0.475327163933067,0.678493693101905
7.25,45.64,26.295,-26.63,45.63,26.425,-28.035,1.2507619953803784,0.700729774298615,0.753489254286855
7.26,45.64,26.295,-26.63,46.97,26.005,-26.28,0.9825416064641728,0.550461367201502,1.29635306709187
7.27,45.64,26.295,-26.63,45.61,24.865,-25.395,0.8216093731144494,0.460300323167332,0.716177536441131
7.28,45.64,26.295,-26.63,46.11,26.34,-25.305,1.0630077231390345,0.595541889498709,0.883979306990391
7.29,45.64,26.295,-26.63,47.09,25.95,-26.215,0.902075489789311,0.505380845464538,1.41690653736243
7.30,45.64,26.295,-26.63,46.53,28.195,-27.15,1.3580501509468608,0.760837137361557,1.22393821475721
7.31,45.64,26.295,-26.63,46.715,25.155,-26.34,1.3044060731636198,0.730783455830086,1.17143520500993
7.32,45.64,26.295,-26.63,46.32,26.495,-26.95,0.7947873342228289,0.445273482401596,0.671032511460562
7.33,45.64,26.295,-26.63,47.015,25.64,-25.55,1.1166518009222757,0.62559557103018,1.42606282090854
7.34,45.64,26.295,-26.63,46.415,27.31,-26.96,0.9825416064641728,0.550461367201502,0.878127192400302
7.35,45.64,26.295,-26.63,47.91,26.65,-25.61,1.3580501509468608,0.760837137361557,2.31355520373228
7.36,45.64,26.295,-26.63,47.35,25.905,-26.165,0.9288975286809318,0.520407686230273,1.67244639747983
7.37,45.64,26.295,-26.63,48.145,25.135,-26.055,1.2507619953803784,0.700729774298615,2.49676249793865
7.38,45.64,26.295,-26.63,46.545,26.32,-27.61,1.0898297620306552,0.610568730264444,1.02730758758266
7.39,45.64,26.295,-26.63,47.09,23.885,-23.53,1.223939956488758,0.685702933532879,2.09990342266562
7.40,45.64,26.295,-26.63,47.63,24.175,-24.77,1.33122811205524,0.745810296595821,2.21121986830734
7.41,45.64,26.295,-26.63,45.93,26.2,-25.285,1.036185684247414,0.580515048732973,0.784672930339672
7.42,45.64,26.295,-26.63,45.385,26.72,-26.94,0.9288975286809318,0.520407686230273,0.313418362431122
7.43,45.64,26.295,-26.63,47.545,26.285,-26.845,1.1971179175971374,0.670676093327386,1.85192156187912
7.44,45.64,26.295,-26.63,47.0,26.27,-26.345,0.8484314120060701,0.475327163933067,1.32289527580216
7.45,45.64,26.295,-26.63,46.485,26.155,-25.95,0.902075489789311,0.505380845464538,0.885196897082484
7.46,45.64,26.295,-26.63,46.865,26.1,-25.55,1.223939956488758,0.685702933532879,1.30891344805287
7.47,45.64,26.295,-26.63,46.915,25.985,-27.25,1.1971179175971374,0.670676093327386,1.31487168454561
7.48,45.64,26.295,-26.63,45.93,26.54,-26.515,0.3656347119568998,0.204844031270313,0.327915091962295
7.49,45.64,26.295,-26.63,46.935,24.625,-24.885,1.1971179175971374,0.670676093327386,1.55460544457979
7.50,45.64,26.295,-26.63,47.36,26.34,-27.04,1.2507619953803784,0.700729774298615,1.68038207114538
8.1,46.855,11.465,-13.315,46.89,11.335,-13.23,1.1873049765392274,0.665178468711653,0.110895138373823
8.2,46.855,11.465,-13.315,46.87,11.455,-13.36,0.8104880399154848,0.454069682010866,0.03761380165562
8.3,46.855,11.465,-13.315,46.53,11.19,-13.395,0.7476852171448609,0.418884884134028,0.41039974519001
8.4,46.855,11.465,-13.315,46.61,11.26,-13.415,0.998896508227356,0.559624075081138,0.318336515630493
8.5,46.855,11.465,-13.315,46.77,11.62,-13.085,0.6848823943742373,0.38370008625719,0.252413402032655
8.6,46.855,11.465,-13.315,46.895,11.365,-13.25,1.1559035651539156,0.647586069493113,0.0899454400592889
8.7,46.855,11.465,-13.315,46.71,11.275,-13.075,1.0616993309979799,0.594808872957977,0.232411516873212
8.8,46.855,11.465,-13.315,46.84,11.365,-13.32,0.8104880399154848,0.454069682010866,0.0884354940578063
8.9,46.855,11.465,-13.315,47.005,11.49,-13.275,0.7790866285301729,0.436477283352568,0.151636494404473
8.10,46.855,11.465,-13.315,46.92,11.205,-13.25,0.6220795716036134,0.348515288940594,0.221403344947799
8.11,46.855,11.465,-13.315,46.77,11.415,-13.305,0.9674950968420443,0.54203167642284,0.0922756536468404
8.12,46.855,11.465,-13.315,46.775,11.42,-13.25,0.9674950968420443,0.54203167642284,0.0909081121136886
8.13,46.855,11.465,-13.315,46.795,11.525,-13.315,0.7790866285301729,0.436477283352568,0.0777595591203161
8.14,46.855,11.465,-13.315,46.835,11.39,-13.265,0.6848823943742373,0.38370008625719,0.0639454585072728
8.15,46.855,11.465,-13.315,46.98,11.37,-13.155,0.8732908626861087,0.489254479887704,0.164051254885873
8.16,46.855,11.465,-13.315,46.98,11.54,-13.35,1.0931007423832917,0.612401271616274,0.135673964600181
8.17,46.855,11.465,-13.315,46.95,11.5,-13.35,0.9674950968420443,0.54203167642284,0.0975216464914533
8.18,46.855,11.465,-13.315,46.75,11.33,-13.345,1.0616993309979799,0.594808872957977,0.161437614128444
8.19,46.855,11.465,-13.315,46.85,11.675,-13.32,0.9046922740714205,0.506846878546002,0.177944421714585
8.20,46.855,11.465,-13.315,46.85,11.455,-13.34,0.9674950968420443,0.54203167642284,0.0221940388612848
8.21,46.855,11.465,-13.315,47.04,11.51,-13.225,0.9480561278892321,0.531141143760015,0.198659022944147
8.22,46.855,11.465,-13.315,46.72,11.215,-13.475,0.8560948516893903,0.479620547169061,0.3047472977336
8.23,46.855,11.465,-13.315,47.035,11.185,-13.17,0.8560948516893903,0.479620547169061,0.285590881588282
8.24,46.855,11.465,-13.315,46.825,11.45,-13.15,0.8560948516893903,0.479620547169061,0.112143726050366
8.25,46.855,11.465,-13.315,46.985,11.565,-13.235,0.7641335754895482,0.428099950017864,0.172303898834589
8.26,46.855,11.465,-13.315,47.045,11.365,-13.33,1.1626324390221967,0.651355869325657,0.205999058200293
8.27,46.855,11.465,-13.315,47.01,11.545,-13.12,1.040017404089074,0.58266174035097,0.227256669268564
8.28,46.855,11.465,-13.315,46.83,11.47,-13.345,1.1013249215556353,0.617008805118435,0.0310320235107202
8.29,46.855,11.465,-13.315,46.91,11.235,-13.47,0.8867486104226707,0.496794078992551,0.262091018754558
8.30,46.855,11.465,-13.315,46.77,11.47,-13.37,0.8867486104226707,0.496794078992551,0.0902225940791284
8.31,46.855,11.465,-13.315,46.715,11.625,-13.3,0.9787098866225127,0.548314676143748,0.195751246690585
8.32,46.855,11.465,-13.315,46.705,11.315,-13.345,1.0093636453557935,0.565488207967238,0.200690843282948
8.33,46.855,11.465,-13.315,46.6,11.565,-13.395,1.223939956488758,0.685702933532879,0.261320517447292
8.34,46.855,11.465,-13.315,46.74,11.55,-13.34,0.7028260580229869,0.393752885810641,0.131112213344819
8.35,46.855,11.465,-13.315,46.615,11.8,-13.51,0.8867486104226707,0.496794078992551,0.354303531837856
8.36,46.855,11.465,-13.315,46.86,11.56,-13.18,0.9787098866225127,0.548314676143748,0.142985406493581
8.37,46.855,11.465,-13.315,46.935,11.565,-13.335,0.8254410929561096,0.462447014785328,0.112796349885592
8.38,46.855,11.465,-13.315,46.795,11.29,-13.375,0.7334798167562675,0.410926418194374,0.179652007013409
8.39,46.855,11.465,-13.315,46.995,11.53,-13.315,0.8560948516893903,0.479620547169061,0.147338349347387
8.40,46.855,11.465,-13.315,46.78,11.46,-13.4,0.8867486104226707,0.496794078992551,0.0941594194052804
8.41,46.855,11.465,-13.315,46.765,11.655,-13.48,1.0616993309979799,0.594808872957977,0.182282025652938
8.42,46.855,11.465,-13.315,47.07,11.605,-13.26,0.7162838057595491,0.40129248547573,0.250774195103336
8.43,46.855,11.465,-13.315,46.9,11.455,-13.24,0.9674950968420443,0.54203167642284,0.0654151875023158
8.44,46.855,11.465,-13.315,46.83,11.495,-13.335,0.6534809829889254,0.366107687598892,0.0343910695842448
8.45,46.855,11.465,-13.315,46.915,11.4,-13.31,0.7162838057595491,0.40129248547573,0.0800135929139431
8.46,46.855,11.465,-13.315,46.95,11.575,-13.27,1.1873049765392274,0.665178468711653,0.1429390036648
8.47,46.855,11.465,-13.315,46.675,11.305,-13.21,0.9046922740714205,0.506846878546002,0.218031526967713
8.48,46.855,11.465,-13.315,46.85,11.3,-13.31,0.8418894513007967,0.471662080669164,0.14087402672764
8.49,46.855,11.465,-13.315,46.9,11.565,-13.45,0.7790866285301729,0.436477283352568,0.109142694558372
8.50,46.855,11.465,-13.315,46.745,11.225,-13.5,0.8104880399154848,0.454069682010866,0.298860736864475
8.51,46.855,11.465,-13.315,46.92,11.44,-13.265,0.9674950968420443,0.54203167642284,0.0713753720942494
8.52,46.855,11.465,-13.315,46.83,11.595,-13.26,0.8418894513007967,0.471662080669164,0.131679533617355
8.53,46.855,11.465,-13.315,46.85,11.43,-13.18,0.9046922740714205,0.506846878546002,0.085807945231796
8.54,46.855,11.465,-13.315,46.92,11.42,-13.445,0.9674950968420443,0.54203167642284,0.125761360994033
8.55,46.855,11.465,-13.315,46.62,11.34,-13.44,0.998896508227356,0.559624075081138,0.278672021188141
8.56,46.855,11.465,-13.315,46.715,11.425,-13.295,1.1559035651539156,0.647586069493113,0.139872069210357
8.57,46.855,11.465,-13.315,46.65,11.335,-13.555,0.8732908626861087,0.489254479887704,0.303818984663041
8.58,46.855,11.465,-13.315,46.82,11.515,-13.325,0.9674950968420443,0.54203167642284,0.0531704517952637
8.59,46.855,11.465,-13.315,46.84,11.36,-13.275,1.0302979196126678,0.577216474299679,0.0854741120782812
8.60,46.855,11.465,-13.315,46.96,11.525,-13.18,0.8104880399154848,0.454069682010866,0.157939353889634
9.1,35.47,6.815,-44.48,35.485,6.975,-45.02,1.3580501509468608,0.760837137361557,0.139130873904213
9.2,35.47,6.815,-44.48,35.26,6.75,-44.75,1.223939956488758,0.685702933532879,0.234450070534379
9.3,35.47,6.815,-44.48,34.785,6.145,-44.785,1.3044060731636198,0.730783455830086,0.816564317563386
9.4,35.47,6.815,-44.48,35.45,7.035,-45.145,1.1166518009222757,0.62559557103018,0.16088094598443
9.5,35.47,6.815,-44.48,35.965,6.43,-44.155,0.8484314120060701,0.475327163933067,0.440778400181859
9.6,35.47,6.815,-44.48,33.995,6.935,-43.905,1.2507619953803784,0.700729774298615,1.25244368919109
9.7,35.47,6.815,-44.48,35.38,7.11,-44.9,1.1702958787055167,0.655649252561651,0.117982228143935
9.8,35.47,6.815,-44.48,35.41,6.92,-44.91,1.0093636453557935,0.565488207967238,0.13140708557256
9.9,35.47,6.815,-44.48,35.19,7.15,-44.535,1.1166518009222757,0.62559557103018,0.31598392985757
9.10,35.47,6.815,-44.48,35.655,7.05,-44.915,0.9825416064641728,0.550461367201502,0.173752803884843
9.11,35.47,6.815,-44.48,35.43,6.855,-44.44,1.1971179175971374,0.670676093327386,0.0552588434073854
9.12,35.47,6.815,-44.48,35.955,6.635,-44.21,1.1702958787055167,0.655649252561651,0.406513791332048
9.13,35.47,6.815,-44.48,33.85,6.995,-45.44,1.3580501509468608,0.760837137361557,1.3604019529082
9.14,35.47,6.815,-44.48,34.92,7.195,-44.915,1.0093636453557935,0.565488207967238,0.471656250529573
9.15,35.47,6.815,-44.48,35.945,6.885,-44.41,0.6070330619814848,0.34008559760169,0.401857586232807
9.16,35.47,6.815,-44.48,35.605,7.07,-44.57,1.0898297620306552,0.610568730264444,0.183973205585157
9.17,35.47,6.815,-44.48,35.41,6.955,-44.94,1.1702958787055167,0.655649252561651,0.12649166822869
9.18,35.47,6.815,-44.48,35.66,6.935,-44.71,1.1434738398138964,0.640622411795915,0.163321211273161
9.19,35.47,6.815,-44.48,35.26,7.46,-43.79,1.2507619953803784,0.700729774298615,0.757646173217982
9.20,35.47,6.815,-44.48,35.34,7.21,-44.975,0.9825416064641728,0.550461367201502,0.167043459809002
9.21,35.47,6.815,-44.48,36.06,6.39,-44.075,1.1971179175971374,0.670676093327386,0.516729809598429
9.22,35.47,6.815,-44.48,35.295,7.635,-46.045,1.3580501509468608,0.760837137361557,0.327874642435196
9.23,35.47,6.815,-44.48,35.77,6.61,-44.14,1.0630077231390345,0.595541889498709,0.25726350720421
9.24,35.47,6.815,-44.48,35.275,7.34,-43.94,1.0898297620306552,0.610568730264444,0.611945491190824
9.25,35.47,6.815,-44.48,34.955,7.48,-45.15,1.1702958787055167,0.655649252561651,0.490202913610778
9.26,35.47,6.815,-44.48,35.215,7.11,-44.815,0.9825416064641728,0.550461367201502,0.233641610641851
9.27,35.47,6.815,-44.48,35.49,6.7,-44.315,0.7947873342228289,0.445273482401596,0.0394155060145271
9.28,35.47,6.815,-44.48,35.1,6.84,-45.15,1.3044060731636198,0.730783455830086,0.407409444392079
9.29,35.47,6.815,-44.48,35.95,6.805,-44.535,0.8216093731144494,0.460300323167332,0.399613066451974
9.30,35.47,6.815,-44.48,35.19,6.755,-44.365,0.902075489789311,0.505380845464538,0.23233164576808
9.31,35.47,6.815,-44.48,35.735,6.46,-44.165,1.33122811205524,0.745810296595821,0.261934432892497
9.32,35.47,6.815,-44.48,35.795,6.63,-43.935,0.9825416064641728,0.550461367201502,0.29920401938006
9.33,35.47,6.815,-44.48,35.315,6.865,-44.21,0.9557195675725523,0.535434526996009,0.196115137246095
9.34,35.47,6.815,-44.48,34.495,7.105,-44.305,1.1702958787055167,0.655649252561651,0.847517977954703
9.35,35.47,6.815,-44.48,35.47,6.82,-44.045,0.8484314120060701,0.475327163933067,0.190125431530397
9.36,35.47,6.815,-44.48,35.53,6.54,-44.045,1.0093636453557935,0.565488207967238,0.0995905726055752
9.37,35.47,6.815,-44.48,36.05,6.415,-43.945,0.902075489789311,0.505380845464538,0.498245778036302
9.38,35.47,6.815,-44.48,35.26,7.055,-44.89,1.1971179175971374,0.670676093327386,0.190262248962665
9.39,35.47,6.815,-44.48,36.01,6.435,-44.1,0.7143212175479672,0.400192960664632,0.470364212339018
9.40,35.47,6.815,-44.48,35.695,6.715,-44.385,0.7143212175479672,0.400192960664632,0.190403767550108
9.41,35.47,6.815,-44.48,35.9,6.53,-44.365,1.277584034271999,0.71575661506435,0.390440488157941
9.42,35.47,6.815,-44.48,34.83,7.245,-44.625,1.2507619953803784,0.700729774298615,0.583165989629195
9.43,35.47,6.815,-44.48,36.095,6.325,-44.055,1.0093636453557935,0.565488207967238,0.556451234326058
9.44,35.47,6.815,-44.48,34.72,6.925,-45.715,1.3848721898384815,0.775863978127292,0.767631374858751
9.45,35.47,6.815,-44.48,36.075,6.725,-44.385,0.8752534508976906,0.490354004698802,0.503703227581765
9.46,35.47,6.815,-44.48,35.17,7.245,-44.815,1.2507619953803784,0.700729774298615,0.309164708935691
9.47,35.47,6.815,-44.48,34.335,7.545,-44.675,1.1702958787055167,0.655649252561651,1.03138374712343
9.48,35.47,6.815,-44.48,34.665,7.23,-45.24,1.3580501509468608,0.760837137361557,0.677985141486487
9.49,35.47,6.815,-44.48,35.23,6.995,-44.03,1.036185684247414,0.580515048732973,0.370659581604525
9.50,35.47,6.815,-44.48,34.63,7.16,-43.83,1.1166518009222757,0.62559557103018,0.860194494791295
9.51,35.47,6.815,-44.48,33.975,6.56,-44.59,1.3580501509468608,0.760837137361557,1.24555576416962
9.52,35.47,6.815,-44.48,35.495,6.57,-44.25,0.7143212175479672,0.400192960664632,0.0972506582717581
9.53,35.47,6.815,-44.48,35.39,6.83,-44.3,0.9557195675725523,0.535434526996009,0.109168278436797
9.54,35.47,6.815,-44.48,34.8,6.96,-44.49,1.1702958787055167,0.655649252561651,0.560816909741955
9.55,35.47,6.815,-44.48,35.285,6.84,-44.635,1.1166518009222757,0.62559557103018,0.161221632751221
9.56,35.47,6.815,-44.48,36.13,6.405,-43.785,0.9557195675725523,0.535434526996009,0.564457376510136
9.57,35.47,6.815,-44.48,35.02,6.72,-45.02,1.3044060731636198,0.730783455830086,0.47196284238987
9.58,35.47,6.815,-44.48,35.96,6.465,-44.145,0.7679652953312082,0.430246641635861,0.428392337867135
9.59,35.47,6.815,-44.48,35.795,6.57,-44.055,0.9825416064641728,0.550461367201502,0.28135578133481
9.60,35.47,6.815,-44.48,35.38,6.96,-44.76,1.036185684247414,0.580515048732973,0.0913522357694813
10.1,36.405,5.805,-31.82,36.715,5.945,-31.665,1.1702958787055167,0.655649252561651,0.318473192026057
10.2,36.405,5.805,-31.82,36.17,6.17,-31.985,0.8484314120060701,0.475327163933067,0.2907506915645
10.3,36.405,5.805,-31.82,36.73,5.935,-31.58,0.7411432564395877,0.415219800870125,0.350137536152937
10.4,36.405,5.805,-31.82,36.555,5.865,-31.94,0.5533889841982438,0.310031916070219,0.13038191696506
10.5,36.405,5.805,-31.82,36.225,6.02,-31.895,0.8752534508976906,0.490354004698802,0.202285929220321
10.6,36.405,5.805,-31.82,37.005,5.71,-31.67,1.1166518009222757,0.62559557103018,0.506425548314033
10.7,36.405,5.805,-31.82,36.725,6.17,-32.085,0.8216093731144494,0.460300323167332,0.323493613941449
10.8,36.405,5.805,-31.82,36.17,5.97,-31.78,0.660677139764726,0.370139279133161,0.245205102771248
10.9,36.405,5.805,-31.82,36.37,5.865,-32.27,0.7679652953312082,0.430246641635861,0.200646550206869
10.10,36.405,5.805,-31.82,36.49,6.095,-32.23,1.0093636453557935,0.565488207967238,0.141009644235026
10.11,36.405,5.805,-31.82,36.595,6.015,-32.045,1.036185684247414,0.580515048732973,0.182334082720846
10.12,36.405,5.805,-31.82,36.14,5.83,-31.965,0.8752534508976906,0.490354004698802,0.229802642406025
10.13,36.405,5.805,-31.82,36.31,5.95,-31.545,0.8752534508976906,0.490354004698802,0.261019047394334
10.14,36.405,5.805,-31.82,36.36,6.095,-31.695,0.8484314120060701,0.475327163933067,0.286239816747197
10.15,36.405,5.805,-31.82,36.415,6.025,-31.69,0.8216093731144494,0.460300323167332,0.23241722733532
10.16,36.405,5.805,-31.82,36.975,5.165,-32.275,1.3848721898384815,0.775863978127292,0.855500735111321
10.17,36.405,5.805,-31.82,36.995,5.8,-31.89,0.8484314120060701,0.475327163933067,0.497803227517091
10.18,36.405,5.805,-31.82,36.82,5.73,-31.735,0.7947873342228289,0.445273482401596,0.350015508611499
10.19,36.405,5.805,-31.82,36.77,5.6,-31.555,0.7143212175479672,0.400192960664632,0.318177162811598
10.20,36.405,5.805,-31.82,36.54,5.98,-32.255,0.7411432564395877,0.415219800870125,0.175899336444393
10.21,36.405,5.805,-31.82,36.85,5.625,-31.46,1.036185684247414,0.580515048732973,0.387953677196431
10.22,36.405,5.805,-31.82,36.65,5.93,-31.67,0.9288975286809318,0.520407686230273,0.266598805853871
10.23,36.405,5.805,-31.82,36.655,5.915,-31.85,0.7947873342228289,0.445273482401596,0.221965803427559
10.24,36.405,5.805,-31.82,36.675,5.905,-31.775,0.902075489789311,0.505380845464538,0.247144071794437
10.25,36.405,5.805,-31.82,36.91,5.825,-31.48,0.902075489789311,0.505380845464538,0.466406232387524
