Pair,L1,a1,b1,L2,a2,b2,DV,DV normF1,DECIEDE2000,GradoDE00
1.53,36.39,4.7,-31.36,36.54,5.67,-31.34,1.2758590421020883,0.926421056426043,0.779902996768913,0.796792710020241
1.4,36.39,4.7,-31.36,36.19,5.36,-30.51,3.591257457891899,2.60766778979199,0.94006822513333,0.429492618178671
1.54,36.39,4.7,-31.36,36.58,5.58,-32.6,1.2684149321056604,0.921015772595048,0.399502085214153,0.429492618178671
1.4,36.39,4.7,-31.36,36.19,5.36,-30.51,3.591257457891899,2.60766778979199,0.94006822513333,0.7264377429666913
1.62,36.39,4.7,-31.36,36.58,4.73,-30.55,1.0553785119190746,0.766326720923443,0.465812494953592,0.7264377429666913
1.4,36.39,4.7,-31.36,36.19,5.36,-30.51,3.591257457891899,2.60766778979199,0.94006822513333,0.44055117177947706
1.65,36.39,4.7,-31.36,36.96,4.18,-29.62,1.548969254280965,1.12473062103528,0.766572026969221,0.44055117177947706
1.4,36.39,4.7,-31.36,36.19,5.36,-30.51,3.591257457891899,2.60766778979199,0.94006822513333,0.48272312496522707
1.66,36.39,4.7,-31.36,35.94,4.42,-31.57,1.4415567248474217,1.04673671629046,0.490265766101595,0.48272312496522707
1.7,36.39,4.7,-31.36,35.84,4.17,-34.62,3.8329777621089605,2.78318465491549,2.00961275600322,0.055795171016707314
1.32,36.39,4.7,-31.36,34.93,5.56,-30.91,1.5838528101336264,1.15006011256811,1.49908676484375,0.055795171016707314
1.8,36.39,4.7,-31.36,36.74,3.54,-31.59,2.9138373359660172,2.11578252315334,1.05195351055683,0.1655216575749897
1.23,36.39,4.7,-31.36,35.75,4.51,-30.75,1.069015971657292,0.776229092333034,0.571453107336841,0.1655216575749897
1.8,36.39,4.7,-31.36,36.74,3.54,-31.59,2.9138373359660172,2.11578252315334,1.05195351055683,0.058809179472310874
1.53,36.39,4.7,-31.36,36.54,5.67,-31.34,1.2758590421020883,0.926421056426043,0.779902996768913,0.058809179472310874
1.8,36.39,4.7,-31.36,36.74,3.54,-31.59,2.9138373359660172,2.11578252315334,1.05195351055683,0.12478847474784562
1.62,36.39,4.7,-31.36,36.58,4.73,-30.55,1.0553785119190746,0.766326720923443,0.465812494953592,0.12478847474784562
1.12,36.39,4.7,-31.36,36.52,2.59,-32.0,3.621859216951307,2.62988820205386,1.92698677574959,0.06011276041768641
1.29,36.39,4.7,-31.36,35.03,4.52,-30.93,1.4253874014968224,1.03499591912662,1.13616345999981,0.06011276041768641
1.12,36.39,4.7,-31.36,36.52,2.59,-32.0,3.621859216951307,2.62988820205386,1.92698677574959,0.10266902293473373
1.32,36.39,4.7,-31.36,34.93,5.56,-30.91,1.5838528101336264,1.15006011256811,1.49908676484375,0.10266902293473373
1.16,36.39,4.7,-31.36,37.31,6.96,-31.44,3.486190759687268,2.5313772293522,1.89514370567677,0.15090083070703036
1.32,36.39,4.7,-31.36,34.93,5.56,-30.91,1.5838528101336264,1.15006011256811,1.49908676484375,0.15090083070703036
1.30,36.39,4.7,-31.36,34.52,4.49,-29.65,1.8140463659497286,1.31720722703123,1.72066621704972,0.0987059573942437
1.60,36.39,4.7,-31.36,36.75,2.26,-32.04,4.615096171323134,3.35109297304773,2.21683437959815,0.0987059573942437
1.31,36.39,4.7,-31.36,34.56,3.68,-32.36,3.3734249917027483,2.44949625466749,1.96061779283691,0.10630880001741257
1.32,36.39,4.7,-31.36,34.93,5.56,-30.91,1.5838528101336264,1.15006011256811,1.49908676484375,0.10630880001741257
