1.1,36.39,4.7,-31.36,36.19,1.78,-27.55,2.7795734903218636,2.01829146030352,1.41102800881681,3.402620531718337,23.0,0.0,0.0
1.2,36.39,4.7,-31.36,37.75,5.31,-31.76,2.101860277234701,1.52619337573992,1.19389374797881,21.39557793041313,50.0,0.0003340267396892783,0.010516322670698578
1.3,36.39,4.7,-31.36,35.89,6.72,-34.95,2.210645394244042,1.60518393793916,1.02774172332088,4.548038317590664,38.0,5.978667977998381e-08,0.00012930007590971848
1.4,36.39,4.7,-31.36,36.19,5.36,-30.51,3.591257457891899,2.60766778979199,0.94006822513333,10.95124377904996,31.0,0.14527133228537742,0.7530009246497202
1.5,36.39,4.7,-31.36,36.79,6.06,-27.5,4.517485270468673,3.28021618255106,3.08687181224054,2.9973333429108426,11.0,0.0006769879113241493,0.004713191144952125
1.6,36.39,4.7,-31.36,36.5,4.25,-30.87,1.107244319014484,0.80398728853443,0.219908907456849,22.054662736948696,32.0,0.01136666421431042,0.26993242802490386
1.7,36.39,4.7,-31.36,35.84,4.17,-34.62,3.8329777621089605,2.78318465491549,2.00961275600322,3.3207525075168354,17.0,0.0,0.0
1.8,36.39,4.7,-31.36,36.74,3.54,-31.59,2.9138373359660172,2.11578252315334,1.05195351055683,12.937109333418466,34.0,0.0011450185382499843,0.044321987863814666
1.9,36.39,4.7,-31.36,36.5,4.51,-30.44,1.3926903584217065,1.01125408862582,0.368563249234066,23.85513890722299,33.0,0.008258765394216931,0.20093946816877384
1.10,36.39,4.7,-31.36,37.01,3.54,-29.08,1.4874000502671247,1.08002426623015,0.840007967038572,14.396352904913586,34.0,0.0,0.0
1.11,36.39,4.7,-31.36,36.33,4.97,-27.67,3.3406150598831137,2.42567245371135,2.15280899128402,6.685035345413941,21.0,1.1250273467942087e-05,0.0016919405318690328
1.12,36.39,4.7,-31.36,36.52,2.59,-32.0,3.621859216951307,2.62988820205386,1.92698677574959,3.8664777441641287,22.0,0.0,0.0
1.13,36.39,4.7,-31.36,34.21,4.56,-25.28,5.25428035358298,3.81521453081592,3.68108080564778,0.12934829001894246,1.0,0.0,0.0
1.14,36.39,4.7,-31.36,36.93,2.38,-29.05,2.3108392943070553,1.67793628410739,1.21442353931842,6.702805727787946,38.0,4.2298578331222844e-05,0.0025210786320581428
