Pair,L1,a1,b1,L2,a2,b2,DV,DV normF1,DECIEDE2000,GradoDE00
2.16,47.85810684183837,-38.116411435822506,-21.618119990958462,46.84433500979726,-39.81798719021662,-22.342256266846295,1.45508,1.59438233923812,1.17195838831308,0.8025155177222416
2.22,47.85810684183837,-38.116411435822506,-21.618119990958462,47.6186142790859,-41.049723935400905,-20.775894823195195,3.15519,3.45725266854106,1.41247880228429,0.8025155177222416
3.3,39.19377567568642,-23.298601830826186,-22.621934716019375,34.92309331220881,-32.998073051442255,-22.50332553981622,4.12514,4.520061002065,5.82776370375739,0.8916567127607957
3.12,39.19377567568642,-23.298601830826186,-22.621934716019375,34.22331041240213,-32.50506366887085,-21.907968117496214,5.77519,6.32807882847995,6.13681843496632,0.8916567127607957
6.18,40.73044007492708,-44.325463190280914,36.70721061824512,40.10272010603382,-43.61572102799524,36.74063370235162,2.0,2.19147035109839,0.615084956234547,0.9183092530327001
6.27,40.73044007492708,-44.325463190280914,36.70721061824512,40.306953398533274,-43.70014000455169,36.567768444486795,0.359186,0.393572734764813,0.429177938510536,0.9183092530327001
6.21,40.73044007492708,-44.325463190280914,36.70721061824512,40.082876539039034,-43.85111820668633,36.14382525386615,2.25683,2.47288801623469,0.610681599249012,1
6.27,40.73044007492708,-44.325463190280914,36.70721061824512,40.306953398533274,-43.70014000455169,36.567768444486795,0.359186,0.393572734764813,0.429177938510536,1
11.6,66.62751866233877,-1.5387224099520092,3.450588019005818,66.19467729361043,0.2586319190593933,0.38796878605686924,3.5458,3.88525778546233,3.77598357045846,0.8742020589456347
11.20,66.62751866233877,-1.5387224099520092,3.450588019005818,65.9908573744901,0.42824171226063523,0.12547742736617185,1.71328,1.87730116156492,4.17662090780472,0.8742020589456347
11.9,66.62751866233877,-1.5387224099520092,3.450588019005818,67.06492202563886,-1.2754241956248746,3.165699323538651,2.16585,2.37319802996322,0.547584700188252,0.9138504915399114
11.16,66.62751866233877,-1.5387224099520092,3.450588019005818,66.11990646619677,-1.5901457006509134,3.6067570222298118,0.528997,0.579640620659997,0.435762643011206,0.9138504915399114
