Pair,L1,a1,b1,L2,a2,b2,DV,DV normF1,DECIEDE2000,GradoDE
1.2,44.55673242422589,-31.310796375143724,-32.7788731802628,49.09338240098472,-32.89156552620898,-37.24085939074111,3.3096,3.62644513699761,4.70461419866853,0.24579068149413139
1.11,44.55673242422589,-31.310796375143724,-32.7788731802628,46.98367114562888,-33.135969953626585,-37.33825827730328,2.68277,2.93960545690811,2.857787329596,0.24579068149413139
1.2,44.55673242422589,-31.310796375143724,-32.7788731802628,49.09338240098472,-32.89156552620898,-37.24085939074111,3.3096,3.62644513699761,4.70461419866853,0.2844530724272979
1.14,44.55673242422589,-31.310796375143724,-32.7788731802628,50.70124257294488,-31.401667670629074,-35.83435928903347,3.45645,3.78735384752701,6.16255369078465,0.2844530724272979
1.2,44.55673242422589,-31.310796375143724,-32.7788731802628,49.09338240098472,-32.89156552620898,-37.24085939074111,3.3096,3.62644513699761,4.70461419866853,0.21571339137827597
1.29,44.55673242422589,-31.310796375143724,-32.7788731802628,47.82108394072845,-32.32361774322337,-35.42448078280256,2.90655,3.18480907449251,3.29653748274718,0.21571339137827597
1.6,44.55673242422589,-31.310796375143724,-32.7788731802628,43.74133028740342,-30.46201827564876,-37.943968482284475,1.81564,1.98946061413414,2.30667779988554,0.4661224324006255
1.15,44.55673242422589,-31.310796375143724,-32.7788731802628,41.37935565352716,-28.858637538573678,-38.752053708539414,2.02924,2.22350964763145,4.08980840368221,0.4661224324006255
1.13,44.55673242422589,-31.310796375143724,-32.7788731802628,46.81797578643379,-31.787152450414023,-33.695730158203595,1.25493,1.37507094385195,2.19217199733133,0.6359375531674348
1.26,44.55673242422589,-31.310796375143724,-32.7788731802628,45.02975207960064,-31.30475771651747,-33.686053850954536,1.15639,1.26709719965333,0.5798394324044,0.6359375531674348
1.14,44.55673242422589,-31.310796375143724,-32.7788731802628,50.70124257294488,-31.401667670629074,-35.83435928903347,3.45645,3.78735384752701,6.16255369078465,0.234215956774449
1.29,44.55673242422589,-31.310796375143724,-32.7788731802628,47.82108394072845,-32.32361774322337,-35.42448078280256,2.90655,3.18480907449251,3.29653748274718,0.234215956774449
1.20,44.55673242422589,-31.310796375143724,-32.7788731802628,42.05408288733607,-29.020140528163207,-38.65707521343469,2.51558,2.75640949290804,3.6208200393378,0.5650987442618405
1.30,44.55673242422589,-31.310796375143724,-32.7788731802628,39.575417112484864,-27.71165258646277,-38.41746475919895,2.60585,2.85532150720487,5.47809500761984,0.5650987442618405
2.9,47.85810684183837,-38.116411435822506,-21.618119990958462,45.17051542273215,-34.07799292816002,-29.50439596534098,5.81564,6.37240131633091,5.35240006732857,0.3658540742187291
2.11,47.85810684183837,-38.116411435822506,-21.618119990958462,43.186598317710555,-33.93667809538775,-30.6328095022399,5.94749,6.51687399922708,6.8326781206199,0.3658540742187291
2.14,47.85810684183837,-38.116411435822506,-21.618119990958462,52.597480889058815,-33.751485958863846,-27.481866602821615,6.4049,7.01807422587503,6.16260837501208,0.39899392055783106
2.15,47.85810684183837,-38.116411435822506,-21.618119990958462,49.96097620859207,-34.47123132587179,-27.454318391382614,5.91715,6.48362939400091,4.25701386504166,0.39899392055783106
3.27,39.19377567568642,-23.298601830826186,-22.621934716019375,37.629811737043205,-21.147151004808574,-25.36963915311865,4.97342,5.44955123677987,2.40942668455067,0.45158476734651454
3.30,39.19377567568642,-23.298601830826186,-22.621934716019375,36.26769817252524,-20.231112319526012,-27.463574584158412,5.27464,5.7796085863588,4.04037873523834,0.45158476734651454
4.8,29.40489463164468,8.760221975238458,-38.92897565829671,27.449244505582307,7.645117935478868,-38.960179320112076,1.473,1.61401791358396,1.69886024249397,0.3569149309708519
4.26,29.40489463164468,8.760221975238458,-38.92897565829671,29.329055347944653,8.896737965499057,-39.39438306092574,1.88769,2.06840833353246,0.164072762166253,0.3569149309708519
4.26,29.40489463164468,8.760221975238458,-38.92897565829671,29.329055347944653,8.896737965499057,-39.39438306092574,1.88769,2.06840833353246,0.164072762166253,0.419694037834652
4.30,29.40489463164468,8.760221975238458,-38.92897565829671,28.24752502994808,8.651389338130588,-41.93279931982515,1.71706,1.8814430405285,1.77030721324507,0.419694037834652
5.1,51.274022457442186,4.979612391819321,-43.47688598431769,49.48761627312389,6.8087451612782175,-43.85671215502938,1.62047,1.7756059799222,2.12508036832971,0.27067192267237505
5.2,51.274022457442186,4.979612391819321,-43.47688598431769,47.61475743674368,4.834999184178623,-43.03558620453607,2.01144,2.20400556150667,3.65689472395257,0.27067192267237505
5.1,51.274022457442186,4.979612391819321,-43.47688598431769,49.48761627312389,6.8087451612782175,-43.85671215502938,1.62047,1.7756059799222,2.12508036832971,0.5756954086836996
5.15,51.274022457442186,4.979612391819321,-43.47688598431769,47.599325388727955,6.004620709910702,-43.8509447269879,1.75715,1.92537106371627,3.71777274381028,0.5756954086836996
5.2,51.274022457442186,4.979612391819321,-43.47688598431769,47.61475743674368,4.834999184178623,-43.03558620453607,2.01144,2.20400556150667,3.65689472395257,0.2709075542540933
5.10,51.274022457442186,4.979612391819321,-43.47688598431769,50.26215031469056,3.5857315582572546,-44.93314016570344,2.10553,2.30710328417409,1.81704432207768,0.2709075542540933
5.4,51.274022457442186,4.979612391819321,-43.47688598431769,49.837572404805144,6.735549026527954,-45.821993186965784,1.61856,1.7735131257369,1.54096559205165,0.25860141053544244
5.8,51.274022457442186,4.979612391819321,-43.47688598431769,48.66944210475435,7.04408550074448,-43.544881856296726,1.7794,1.94975117137224,2.97422282259225,0.25860141053544244
5.4,51.274022457442186,4.979612391819321,-43.47688598431769,49.837572404805144,6.735549026527954,-45.821993186965784,1.61856,1.7735131257369,1.54096559205165,0.4652874204021822
5.15,51.274022457442186,4.979612391819321,-43.47688598431769,47.599325388727955,6.004620709910702,-43.8509447269879,1.75715,1.92537106371627,3.71777274381028,0.4652874204021822
5.18,51.274022457442186,4.979612391819321,-43.47688598431769,50.763166374144504,-2.786259693355553,-41.302954753069976,3.17737,3.48155607473474,4.77143640252291,0.32045718313931004
