Pair,L1,a1,b1,L2,a2,b2,DV,DV normF1,DECIEDE2000,GradoDE
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.868662796567137,1.65530543833131,0.0753578279431712
1.32,64.46,-30.1,40.245,64.865,-30.45,41.135,1.0630077231390345,0.826932138207015,0.455998988428762,0.0753578279431712
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.868662796567137,1.65530543833131,0.10485994569087263
1.33,64.46,-30.1,40.245,64.685,-29.285,40.005,0.6338551008731055,0.493086872881876,0.38795805710591,0.10485994569087263
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.868662796567137,1.65530543833131,0.12742318757177945
1.34,64.46,-30.1,40.245,64.52,-30.335,41.31,0.8216093731144494,0.639144176364385,0.384536958181696,0.12742318757177945
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.868662796567137,1.65530543833131,0.2514049856087891
1.36,64.46,-30.1,40.245,64.58,-29.505,39.985,0.9825416064641728,0.764336150666832,0.261821913062231,0.2514049856087891
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.868662796567137,1.65530543833131,0.236837483598503
1.37,64.46,-30.1,40.245,64.645,-29.715,39.635,0.8484314120060701,0.660009505544446,0.270975514494835,0.236837483598503
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.868662796567137,1.65530543833131,0.15120456141997834
1.38,64.46,-30.1,40.245,64.805,-29.65,39.72,1.0898297620306552,0.847797467387076,0.356511212429624,0.15120456141997834
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.868662796567137,1.65530543833131,0.06893964107756899
1.39,64.46,-30.1,40.245,64.42,-30.15,41.395,0.660677139764726,0.513952202061937,0.444303739156833,0.06893964107756899
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.868662796567137,1.65530543833131,0.052714497758183855
1.40,64.46,-30.1,40.245,64.96,-29.915,40.775,0.7679652953312082,0.597413518004263,0.488203997971417,0.052714497758183855
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.868662796567137,1.65530543833131,0.1785325878793351
1.43,64.46,-30.1,40.245,64.64,-30.3,39.695,0.6338551008731055,0.493086872881876,0.311825179533679,0.1785325878793351
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.868662796567137,1.65530543833131,0.2605970318700976
1.44,64.46,-30.1,40.245,64.675,-30.47,40.825,0.7679652953312082,0.597413518004263,0.275984661476642,0.2605970318700976
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.868662796567137,1.65530543833131,0.07485868751793165
1.45,64.46,-30.1,40.245,64.62,-29.945,39.16,0.8752534508976906,0.680874834724506,0.426595754694833,0.07485868751793165
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.868662796567137,1.65530543833131,0.5218721033958003
1.46,64.46,-30.1,40.245,64.505,-29.91,40.25,0.902075489789311,0.701740163904567,0.0953915496659332,0.5218721033958003
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.868662796567137,1.65530543833131,0.2998614021626349
1.47,64.46,-30.1,40.245,64.555,-29.62,39.83,0.7679652953312082,0.597413518004263,0.218518180276339,0.2998614021626349
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.868662796567137,1.65530543833131,0.13437616585002857
1.48,64.46,-30.1,40.245,64.585,-30.57,41.295,1.1434738398138964,0.889528125747198,0.379739556479468,0.13437616585002857
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.868662796567137,1.65530543833131,0.22556059531666123
1.49,64.46,-30.1,40.245,64.53,-30.51,41.08,0.9825416064641728,0.764336150666832,0.297996515047133,0.22556059531666123
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.868662796567137,1.65530543833131,0.4083342786840955
1.50,64.46,-30.1,40.245,64.585,-30.23,40.66,1.33122811205524,1.03558542922971,0.17901840637785,0.4083342786840955
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.618278847184324,1.61547923608161,0.09146096357963514
1.33,64.46,-30.1,40.245,64.685,-29.285,40.005,0.6338551008731055,0.493086872881876,0.38795805710591,0.09146096357963514
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.618278847184324,1.61547923608161,0.08380864504970181
1.34,64.46,-30.1,40.245,64.52,-30.335,41.31,0.8216093731144494,0.639144176364385,0.384536958181696,0.08380864504970181
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.618278847184324,1.61547923608161,0.22054091842979937
1.36,64.46,-30.1,40.245,64.58,-29.505,39.985,0.9825416064641728,0.764336150666832,0.261821913062231,0.22054091842979937
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.618278847184324,1.61547923608161,0.21403131727415184
1.37,64.46,-30.1,40.245,64.645,-29.715,39.635,0.8484314120060701,0.660009505544446,0.270975514494835,0.21403131727415184
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.618278847184324,1.61547923608161,0.1246457233448212
1.38,64.46,-30.1,40.245,64.805,-29.65,39.72,1.0898297620306552,0.847797467387076,0.356511212429624,0.1246457233448212
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.618278847184324,1.61547923608161,0.1688138083637212
1.43,64.46,-30.1,40.245,64.64,-30.3,39.695,0.6338551008731055,0.493086872881876,0.311825179533679,0.1688138083637212
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.618278847184324,1.61547923608161,0.20445290572485092
1.44,64.46,-30.1,40.245,64.675,-30.47,40.825,0.7679652953312082,0.597413518004263,0.275984661476642,0.20445290572485092
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.618278847184324,1.61547923608161,0.06209540854018357
1.45,64.46,-30.1,40.245,64.62,-29.945,39.16,0.8752534508976906,0.680874834724506,0.426595754694833,0.06209540854018357
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.618278847184324,1.61547923608161,0.47738744095354446
1.46,64.46,-30.1,40.245,64.505,-29.91,40.25,0.902075489789311,0.701740163904567,0.0953915496659332,0.47738744095354446
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.618278847184324,1.61547923608161,0.2781727557344762
1.47,64.46,-30.1,40.245,64.555,-29.62,39.83,0.7679652953312082,0.597413518004263,0.218518180276339,0.2781727557344762
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.618278847184324,1.61547923608161,0.08716823926239677
1.48,64.46,-30.1,40.245,64.585,-30.57,41.295,1.1434738398138964,0.889528125747198,0.379739556479468,0.08716823926239677
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.618278847184324,1.61547923608161,0.16535922594754057
1.49,64.46,-30.1,40.245,64.53,-30.51,41.08,0.9825416064641728,0.764336150666832,0.297996515047133,0.16535922594754057
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.618278847184324,1.61547923608161,0.28788248538320127
1.50,64.46,-30.1,40.245,64.585,-30.23,40.66,1.33122811205524,1.03558542922971,0.17901840637785,0.28788248538320127
1.4,64.46,-30.1,40.245,65.835,-31.26,42.97,0.7411432564395877,0.576548188824202,1.46600064282006,0.05015097536850409
1.44,64.46,-30.1,40.245,64.675,-30.47,40.825,0.7679652953312082,0.597413518004263,0.275984661476642,0.05015097536850409
1.4,64.46,-30.1,40.245,65.835,-31.26,42.97,0.7411432564395877,0.576548188824202,1.46600064282006,0.09748263366220852
1.46,64.46,-30.1,40.245,64.505,-29.91,40.25,0.902075489789311,0.701740163904567,0.0953915496659332,0.09748263366220852
1.4,64.46,-30.1,40.245,65.835,-31.26,42.97,0.7411432564395877,0.576548188824202,1.46600064282006,0.07620336331557845
1.50,64.46,-30.1,40.245,64.585,-30.23,40.66,1.33122811205524,1.03558542922971,0.17901840637785,0.07620336331557845
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.618278847184324,1.5643426010491,0.055820108838985596
1.33,64.46,-30.1,40.245,64.685,-29.285,40.005,0.6338551008731055,0.493086872881876,0.38795805710591,0.055820108838985596
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.618278847184324,1.5643426010491,0.057201391831968734
1.34,64.46,-30.1,40.245,64.52,-30.335,41.31,0.8216093731144494,0.639144176364385,0.384536958181696,0.057201391831968734
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.618278847184324,1.5643426010491,0.16208793436877295
1.36,64.46,-30.1,40.245,64.58,-29.505,39.985,0.9825416064641728,0.764336150666832,0.261821913062231,0.16208793436877295
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.618278847184324,1.5643426010491,0.14867501273216246
1.37,64.46,-30.1,40.245,64.645,-29.715,39.635,0.8484314120060701,0.660009505544446,0.270975514494835,0.14867501273216246
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.618278847184324,1.5643426010491,0.0780021854841518
1.38,64.46,-30.1,40.245,64.805,-29.65,39.72,1.0898297620306552,0.847797467387076,0.356511212429624,0.0780021854841518
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.618278847184324,1.5643426010491,0.10954422180095448
1.43,64.46,-30.1,40.245,64.64,-30.3,39.695,0.6338551008731055,0.493086872881876,0.311825179533679,0.10954422180095448
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.618278847184324,1.5643426010491,0.15367643655630234
1.44,64.46,-30.1,40.245,64.675,-30.47,40.825,0.7679652953312082,0.597413518004263,0.275984661476642,0.15367643655630234
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.618278847184324,1.5643426010491,0.39446589181747455
1.46,64.46,-30.1,40.245,64.505,-29.91,40.25,0.902075489789311,0.701740163904567,0.0953915496659332,0.39446589181747455
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.618278847184324,1.5643426010491,0.20747642721363513
1.47,64.46,-30.1,40.245,64.555,-29.62,39.83,0.7679652953312082,0.597413518004263,0.218518180276339,0.20747642721363513
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.618278847184324,1.5643426010491,0.05918489044755493
1.48,64.46,-30.1,40.245,64.585,-30.57,41.295,1.1434738398138964,0.889528125747198,0.379739556479468,0.05918489044755493
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.618278847184324,1.5643426010491,0.12577146519136495
1.49,64.46,-30.1,40.245,64.53,-30.51,41.08,0.9825416064641728,0.764336150666832,0.297996515047133,0.12577146519136495
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.618278847184324,1.5643426010491,0.2328736365772605
1.50,64.46,-30.1,40.245,64.585,-30.23,40.66,1.33122811205524,1.03558542922971,0.17901840637785,0.2328736365772605
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.09280932167752268
1.25,64.46,-30.1,40.245,65.075,-29.845,40.095,0.6874991786563465,0.534817531241998,0.517783248298365,0.09280932167752268
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.15982860539932137
1.32,64.46,-30.1,40.245,64.865,-30.45,41.135,1.0630077231390345,0.826932138207015,0.455998988428762,0.15982860539932137
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.17964641022547
1.33,64.46,-30.1,40.245,64.685,-29.285,40.005,0.6338551008731055,0.493086872881876,0.38795805710591,0.17964641022547
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.22788335855367794
1.34,64.46,-30.1,40.245,64.52,-30.335,41.31,0.8216093731144494,0.639144176364385,0.384536958181696,0.22788335855367794
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.10021227556016533
1.35,64.46,-30.1,40.245,64.785,-30.535,41.505,0.9557195675725523,0.743470822264689,0.514521736064687,0.10021227556016533
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.3313709884734619
1.36,64.46,-30.1,40.245,64.58,-29.505,39.985,0.9825416064641728,0.764336150666832,0.261821913062231,0.3313709884734619
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.30557531691908296
1.37,64.46,-30.1,40.245,64.645,-29.715,39.635,0.8484314120060701,0.660009505544446,0.270975514494835,0.30557531691908296
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.22310556060715503
1.38,64.46,-30.1,40.245,64.805,-29.65,39.72,1.0898297620306552,0.847797467387076,0.356511212429624,0.22310556060715503
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.15226952141874284
1.39,64.46,-30.1,40.245,64.42,-30.15,41.395,0.660677139764726,0.513952202061937,0.444303739156833,0.15226952141874284
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.1248510887076977
1.40,64.46,-30.1,40.245,64.96,-29.915,40.775,0.7679652953312082,0.597413518004263,0.488203997971417,0.1248510887076977
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.05512537815240311
1.41,64.46,-30.1,40.245,65.045,-29.635,39.565,1.4385162676217225,1.11904674594995,0.545735342366942,0.05512537815240311
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.2744566263874041
1.43,64.46,-30.1,40.245,64.64,-30.3,39.695,0.6338551008731055,0.493086872881876,0.311825179533679,0.2744566263874041
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.39702742038135286
1.44,64.46,-30.1,40.245,64.675,-30.47,40.825,0.7679652953312082,0.597413518004263,0.275984661476642,0.39702742038135286
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.11311177682387678
1.45,64.46,-30.1,40.245,64.62,-29.945,39.16,0.8752534508976906,0.680874834724506,0.426595754694833,0.11311177682387678
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.5845039541846262
1.46,64.46,-30.1,40.245,64.505,-29.91,40.25,0.902075489789311,0.701740163904567,0.0953915496659332,0.5845039541846262
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.37785028868311604
1.47,64.46,-30.1,40.245,64.555,-29.62,39.83,0.7679652953312082,0.597413518004263,0.218518180276339,0.37785028868311604
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.2386902384100468
1.48,64.46,-30.1,40.245,64.585,-30.57,41.295,1.1434738398138964,0.889528125747198,0.379739556479468,0.2386902384100468
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.743470822264689,1.74761464134554,0.3504644210698256
1.49,64.46,-30.1,40.245,64.53,-30.51,41.08,0.9825416064641728,0.764336150666832,0.297996515047133,0.3504644210698256
