Pair,L1,a1,b1,L2,a2,b2,DV,DV normF3,DECIEDE2000,GradoDE
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.0753578279431712
1.32,64.46,-30.1,40.245,64.865,-30.45,41.135,1.0630077231390345,0.595541889498709,0.455998988428762,0.0753578279431712
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.11423694805179707
1.33,64.46,-30.1,40.245,64.685,-29.285,40.005,0.6338551008731055,0.355112438367425,0.38795805710591,0.11423694805179707
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.12777110387100207
1.34,64.46,-30.1,40.245,64.52,-30.335,41.31,0.8216093731144494,0.460300323167332,0.384536958181696,0.12777110387100207
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.2514049856087891
1.36,64.46,-30.1,40.245,64.58,-29.505,39.985,0.9825416064641728,0.550461367201502,0.261821913062231,0.2514049856087891
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.23689291613040384
1.37,64.46,-30.1,40.245,64.645,-29.715,39.635,0.8484314120060701,0.475327163933067,0.270975514494835,0.23689291613040384
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.15120456141997834
1.38,64.46,-30.1,40.245,64.805,-29.65,39.72,1.0898297620306552,0.610568730264444,0.356511212429624,0.15120456141997834
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.07379695442670378
1.39,64.46,-30.1,40.245,64.42,-30.15,41.395,0.660677139764726,0.370139279133161,0.444303739156833,0.07379695442670378
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.053564237421949615
1.40,64.46,-30.1,40.245,64.96,-29.915,40.775,0.7679652953312082,0.430246641635861,0.488203997971417,0.053564237421949615
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.19449769721652405
1.43,64.46,-30.1,40.245,64.64,-30.3,39.695,0.6338551008731055,0.355112438367425,0.311825179533679,0.19449769721652405
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.2647977668416315
1.44,64.46,-30.1,40.245,64.675,-30.47,40.825,0.7679652953312082,0.430246641635861,0.275984661476642,0.2647977668416315
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.07485868751793165
1.45,64.46,-30.1,40.245,64.62,-29.945,39.16,0.8752534508976906,0.490354004698802,0.426595754694833,0.07485868751793165
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.5218721033958003
1.46,64.46,-30.1,40.245,64.505,-29.91,40.25,0.902075489789311,0.505380845464538,0.0953915496659332,0.5218721033958003
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.3046950653461269
1.47,64.46,-30.1,40.245,64.555,-29.62,39.83,0.7679652953312082,0.430246641635861,0.218518180276339,0.3046950653461269
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.13437616585002857
1.48,64.46,-30.1,40.245,64.585,-30.57,41.295,1.1434738398138964,0.640622411795915,0.379739556479468,0.13437616585002857
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.22556059531666123
1.49,64.46,-30.1,40.245,64.53,-30.51,41.08,0.9825416064641728,0.550461367201502,0.297996515047133,0.22556059531666123
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.4083342786840955
1.50,64.46,-30.1,40.245,64.585,-30.23,40.66,1.33122811205524,0.745810296595821,0.17901840637785,0.4083342786840955
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.445273482401596,1.61547923608161,0.09146096357963514
1.33,64.46,-30.1,40.245,64.685,-29.285,40.005,0.6338551008731055,0.355112438367425,0.38795805710591,0.09146096357963514
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.445273482401596,1.61547923608161,0.08380864504970181
1.34,64.46,-30.1,40.245,64.52,-30.335,41.31,0.8216093731144494,0.460300323167332,0.384536958181696,0.08380864504970181
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.445273482401596,1.61547923608161,0.22054091842979937
1.36,64.46,-30.1,40.245,64.58,-29.505,39.985,0.9825416064641728,0.550461367201502,0.261821913062231,0.22054091842979937
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.445273482401596,1.61547923608161,0.21403131727415184
1.37,64.46,-30.1,40.245,64.645,-29.715,39.635,0.8484314120060701,0.475327163933067,0.270975514494835,0.21403131727415184
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.445273482401596,1.61547923608161,0.12498605605511091
1.38,64.46,-30.1,40.245,64.805,-29.65,39.72,1.0898297620306552,0.610568730264444,0.356511212429624,0.12498605605511091
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.445273482401596,1.61547923608161,0.1688138083637212
1.43,64.46,-30.1,40.245,64.64,-30.3,39.695,0.6338551008731055,0.355112438367425,0.311825179533679,0.1688138083637212
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.445273482401596,1.61547923608161,0.20445290572485092
1.44,64.46,-30.1,40.245,64.675,-30.47,40.825,0.7679652953312082,0.430246641635861,0.275984661476642,0.20445290572485092
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.445273482401596,1.61547923608161,0.06209540854018357
1.45,64.46,-30.1,40.245,64.62,-29.945,39.16,0.8752534508976906,0.490354004698802,0.426595754694833,0.06209540854018357
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.445273482401596,1.61547923608161,0.47738744095354446
1.46,64.46,-30.1,40.245,64.505,-29.91,40.25,0.902075489789311,0.505380845464538,0.0953915496659332,0.47738744095354446
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.445273482401596,1.61547923608161,0.2781727557344762
1.47,64.46,-30.1,40.245,64.555,-29.62,39.83,0.7679652953312082,0.430246641635861,0.218518180276339,0.2781727557344762
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.445273482401596,1.61547923608161,0.088573361448359
1.48,64.46,-30.1,40.245,64.585,-30.57,41.295,1.1434738398138964,0.640622411795915,0.379739556479468,0.088573361448359
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.445273482401596,1.61547923608161,0.16535922594754057
1.49,64.46,-30.1,40.245,64.53,-30.51,41.08,0.9825416064641728,0.550461367201502,0.297996515047133,0.16535922594754057
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.445273482401596,1.61547923608161,0.327052140873148
1.50,64.46,-30.1,40.245,64.585,-30.23,40.66,1.33122811205524,0.745810296595821,0.17901840637785,0.327052140873148
1.4,64.46,-30.1,40.245,65.835,-31.26,42.97,0.7411432564395877,0.415219800870125,1.46600064282006,0.05015097536850409
1.44,64.46,-30.1,40.245,64.675,-30.47,40.825,0.7679652953312082,0.430246641635861,0.275984661476642,0.05015097536850409
1.4,64.46,-30.1,40.245,65.835,-31.26,42.97,0.7411432564395877,0.415219800870125,1.46600064282006,0.09748263366220852
1.46,64.46,-30.1,40.245,64.505,-29.91,40.25,0.902075489789311,0.505380845464538,0.0953915496659332,0.09748263366220852
1.4,64.46,-30.1,40.245,65.835,-31.26,42.97,0.7411432564395877,0.415219800870125,1.46600064282006,0.09128327433536436
1.50,64.46,-30.1,40.245,64.585,-30.23,40.66,1.33122811205524,0.745810296595821,0.17901840637785,0.09128327433536436
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.445273482401596,1.5643426010491,0.055820108838985596
1.33,64.46,-30.1,40.245,64.685,-29.285,40.005,0.6338551008731055,0.355112438367425,0.38795805710591,0.055820108838985596
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.445273482401596,1.5643426010491,0.057201391831968734
1.34,64.46,-30.1,40.245,64.52,-30.335,41.31,0.8216093731144494,0.460300323167332,0.384536958181696,0.057201391831968734
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.445273482401596,1.5643426010491,0.16208793436877295
1.36,64.46,-30.1,40.245,64.58,-29.505,39.985,0.9825416064641728,0.550461367201502,0.261821913062231,0.16208793436877295
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.445273482401596,1.5643426010491,0.14867501273216246
1.37,64.46,-30.1,40.245,64.645,-29.715,39.635,0.8484314120060701,0.475327163933067,0.270975514494835,0.14867501273216246
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.445273482401596,1.5643426010491,0.07821516266846244
1.38,64.46,-30.1,40.245,64.805,-29.65,39.72,1.0898297620306552,0.610568730264444,0.356511212429624,0.07821516266846244
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.445273482401596,1.5643426010491,0.10954422180095448
1.43,64.46,-30.1,40.245,64.64,-30.3,39.695,0.6338551008731055,0.355112438367425,0.311825179533679,0.10954422180095448
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.445273482401596,1.5643426010491,0.15367643655630234
1.44,64.46,-30.1,40.245,64.675,-30.47,40.825,0.7679652953312082,0.430246641635861,0.275984661476642,0.15367643655630234
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.445273482401596,1.5643426010491,0.39446589181747455
1.46,64.46,-30.1,40.245,64.505,-29.91,40.25,0.902075489789311,0.505380845464538,0.0953915496659332,0.39446589181747455
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.445273482401596,1.5643426010491,0.20747642721363513
1.47,64.46,-30.1,40.245,64.555,-29.62,39.83,0.7679652953312082,0.430246641635861,0.218518180276339,0.20747642721363513
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.445273482401596,1.5643426010491,0.06013893062715828
1.48,64.46,-30.1,40.245,64.585,-30.57,41.295,1.1434738398138964,0.640622411795915,0.379739556479468,0.06013893062715828
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.445273482401596,1.5643426010491,0.12577146519136495
1.49,64.46,-30.1,40.245,64.53,-30.51,41.08,0.9825416064641728,0.550461367201502,0.297996515047133,0.12577146519136495
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.445273482401596,1.5643426010491,0.2645587184441917
1.50,64.46,-30.1,40.245,64.585,-30.23,40.66,1.33122811205524,0.745810296595821,0.17901840637785,0.2645587184441917
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.535434526996009,1.74761464134554,0.0928310439809622
1.25,64.46,-30.1,40.245,65.075,-29.845,40.095,0.6874991786563465,0.385166119898896,0.517783248298365,0.0928310439809622
