Pair,L1,a1,b1,L2,a2,b2,DV,DV normF3,DECIEDE2000
3.33,54.02700454685316,-20.12756814617139,-27.127244338499512,52.67068064941493,-23.063593395311166,-28.085278586420202,4.45,5.06804259460088,1.9392106831188
3.34,54.02700454685316,-20.12756814617139,-27.127244338499512,51.01947756139272,-25.529040442241246,-29.625434303083598,6.89,7.84692437680901,3.90072666631957
3.35,54.02700454685316,-20.12756814617139,-27.127244338499512,51.66798701024575,-18.246070488233734,-28.443546571584744,4.56,5.19332005199551,2.64625196227608
3.36,54.02700454685316,-20.12756814617139,-27.127244338499512,54.33053050522176,-25.432310431104554,-27.138600033516937,3.21,3.65582398397053,2.67372898669932
3.37,54.02700454685316,-20.12756814617139,-27.127244338499512,54.836307468262106,-27.89385989797871,-27.252821957316552,3.49,3.97471205733867,3.86663450910039
3.38,54.02700454685316,-20.12756814617139,-27.127244338499512,49.539112735005986,-16.225343295177996,-30.238738595566605,6.77,7.71025805965123,5.24536658468233
3.39,54.02700454685316,-20.12756814617139,-27.127244338499512,49.95496888127539,-26.524673097205962,-30.54275072816157,8.26,9.40719816436029,5.02134236127401
3.40,54.02700454685316,-20.12756814617139,-27.127244338499512,55.15994028623916,-24.591240718412287,-26.569160320409544,3.58,4.077211795207,2.58965761221777
3.41,54.02700454685316,-20.12756814617139,-27.127244338499512,56.009245020596836,-15.729052140028067,-24.50433942664518,3.76,4.28221127094367,3.05199950614584
3.42,54.02700454685316,-20.12756814617139,-27.127244338499512,55.54419115307597,-16.88977095170796,-25.403314677325994,2.44,2.77888178220813,2.24627862963407
3.43,54.02700454685316,-20.12756814617139,-27.127244338499512,50.76608563943398,-25.69526491341828,-29.629941032088645,6.46,7.35720340699364,4.14099828878056
3.44,54.02700454685316,-20.12756814617139,-27.127244338499512,54.73516189959399,-29.289473715311154,-27.561114259834206,5.15,5.86526277802125,4.42282930061343
3.45,54.02700454685316,-20.12756814617139,-27.127244338499512,49.71155468902056,-17.032623519712075,-29.632338683891124,5.26,5.99054023541588,4.81476576715046
3.46,54.02700454685316,-20.12756814617139,-27.127244338499512,54.86664999703888,-26.46001358310224,-27.196471141182844,4.49,5.11359803365348,3.2354545321172
4.1,20.043897069064762,2.6531209380629974,-21.62241478773269,15.114361244881835,11.319742614631451,-27.227069560356476,4.22,4.80609882004848,6.47568314145392
4.2,20.043897069064762,2.6531209380629974,-21.62241478773269,27.953434729570674,-12.969677457758566,-20.87881030734835,6.37,7.25470366912531,14.7503998892509
4.3,20.043897069064762,2.6531209380629974,-21.62241478773269,28.219510439286495,-13.07937753699931,-15.49281363588948,4.3,4.89720969815366,15.5896976407635
