Pair,L1,a1,b1,L2,a2,b2,DV,DV normF3,DECIEDE2000,GradoDE00
1.723,65.826447,-1.626604,5.562673,65.787575,-0.392725,1.412608,4.44,4.28663034642633,3.8801300450876,0.7496765994209834
3.486,66.627518,-1.538718,3.45059,65.99086,0.428235,0.125481,1.71328,1.65409865764083,4.17660785982174,0.7496765994209834
1.731,40.361057,-22.629972,-20.694771,41.008755,-26.057306,-23.354427,2.0,1.93091457046231,1.86667094806585,0.7281429714172173
3.246,39.193775,-23.298607,-22.621935,41.047153,-26.06106,-24.810497,4.00997,3.87145475005837,2.15578470208678,0.7281429714172173
1.1122,65.592659,30.518431,37.095493,65.981567,26.952259,36.634029,1.27563,1.23156627675942,1.95703230787014,0.7223728667107635
1.1123,65.592659,30.518431,37.095493,65.810898,27.048811,36.836468,2.96128,2.85898934960931,1.93982118211022,0.7223728667107635
3.125,47.858109,-38.116409,-21.61812,48.023544,-38.743229,-24.494772,3.56593,3.44275309712433,1.35788338784508,0.6474662397558902
3.134,47.858109,-38.116409,-21.61812,46.844337,-39.818005,-22.342255,1.45508,1.40481758659415,1.17196206478861,0.6474662397558902
3.134,47.858109,-38.116409,-21.61812,46.844337,-39.818005,-22.342255,1.45508,1.40481758659415,1.17196206478861,0.61940039600665
3.140,47.858109,-38.116409,-21.61812,47.618614,-41.049709,-20.775898,3.15519,3.04620117178849,1.41247363190091,0.61940039600665
3.239,39.193775,-23.298607,-22.621935,34.923092,-32.998077,-22.503328,4.12514,3.98264646559844,5.82776293583914,0.6437870817297968
3.248,39.193775,-23.298607,-22.621935,34.223312,-32.505058,-21.907965,5.77519,5.57569925909411,6.13681401899229,0.6437870817297968
3.438,40.730438,-44.325455,36.707211,40.709415,-44.393471,36.918831,0.359186,0.346778740453037,0.0777034679965016,0.6152701669947768
3.457,40.730438,-44.325455,36.707211,40.082874,-43.851112,36.143818,2.25683,2.17887296502823,0.610682611943427,0.6152701669947768
3.454,40.730438,-44.325455,36.707211,40.102718,-43.61573,36.740635,2.0,1.93091457046231,0.61508236938751,0.6541139842358477
3.463,40.730438,-44.325455,36.707211,40.306953,-43.700146,36.567772,0.359186,0.346778740453037,0.429174346657901,0.6541139842358477
3.457,40.730438,-44.325455,36.707211,40.082874,-43.851112,36.143818,2.25683,2.17887296502823,0.610682611943427,0.9436153011579884
3.463,40.730438,-44.325455,36.707211,40.306953,-43.700146,36.567772,0.359186,0.346778740453037,0.429174346657901,0.9436153011579884
3.472,66.627518,-1.538718,3.45059,66.194679,0.258635,0.387968,3.5458,3.42331844197263,3.77598480697116,0.7810989198658786
3.486,66.627518,-1.538718,3.45059,65.99086,0.428235,0.125481,1.71328,1.65409865764083,4.17660785982174,0.7810989198658786
3.475,66.627518,-1.538718,3.45059,67.064919,-1.275448,3.165702,2.16585,2.0910356612179,0.547559195488068,0.6470775061264221
3.482,66.627518,-1.538718,3.45059,66.119904,-1.590144,3.606747,0.528997,0.510724007515425,0.435761428852314,0.6470775061264221
4.28,86.750015,-6.710108,46.240025,87.279526,-6.291,49.857285,0.9314,0.899226915464297,1.30644491615119,0.764029286685938
7.220,86.79045710747162,-7.375172782476291,50.369302143230854,88.5001508082956,-6.999565974377453,46.934574304835365,2.731906,2.6375385502667,1.53692296325193,0.764029286685938
4.91,60.529984,-0.269778,0.049917,62.002789,-0.243119,-0.014012,1.052482,1.01612641447466,1.27506047555442,0.6073868806911991
7.416,63.78670046345174,0.03242080829907179,0.10035764877245335,61.68871986942695,0.16649838872390132,-0.006524398489138328,2.999064,2.89546818767449,1.7919385620168,0.6073868806911991
4.112,85.609985,-6.349862,45.950016,87.36837,-6.851581,46.277355,0.83826,0.809304223917867,1.18610243356276,0.758817865219998
7.388,86.66226473133806,-8.655376198553666,45.93090575607588,85.15429599479369,-6.764933318208211,45.60107876864381,2.774996,2.67914010468731,1.5740700765611,0.758817865219998
5.43,85.609985,-6.349862,45.950016,87.36837,-6.851581,46.277355,0.87263,0.842486990811262,1.18610243356276,0.743518412992842
7.388,86.66226473133806,-8.655376198553666,45.93090575607588,85.15429599479369,-6.764933318208211,45.60107876864381,2.774996,2.67914010468731,1.5740700765611,0.743518412992842
7.178,62.625639713294134,-0.23944473055187432,1.0386475053027588,62.768458263626584,0.772576138392489,0.014121422550505969,1.370262,1.32292943057541,1.81597356395443,0.6123938899741398
7.416,63.78670046345174,0.03242080829907179,0.10035764877245335,61.68871986942695,0.16649838872390132,-0.006524398489138328,2.999064,2.89546818767449,1.7919385620168,0.6123938899741398
