Pair,L1,a1,b1,L2,a2,b2,DV,DV normF1,DECIEDE2000
2.23,47.85810684183837,-38.116411435822506,-21.618119990958462,50.505368341940255,-39.57666514771713,-21.552983639571856,3.76196,4.12211190100905,2.70792779742048
2.24,47.85810684183837,-38.116411435822506,-21.618119990958462,47.95747325849218,-44.69794354228257,-16.51384665596303,6.24504,6.84291000071174,4.38127098598936
2.25,47.85810684183837,-38.116411435822506,-21.618119990958462,51.26252419673122,-42.66399605934623,-17.124812513741936,6.1902,6.78281988368462,4.87891834321996
2.26,47.85810684183837,-38.116411435822506,-21.618119990958462,46.51457297896178,-43.53209242204087,-16.652488430473532,6.12252,6.70866052700345,4.18682900864283
2.27,47.85810684183837,-38.116411435822506,-21.618119990958462,50.30241614845852,-45.60272430180548,-17.140930641837283,5.96733,6.53861338510997,5.00478100353243
2.28,47.85810684183837,-38.116411435822506,-21.618119990958462,50.081537084120924,-41.41275344107445,-15.673829125569583,6.16453,6.75469236172827,4.49041421341651
2.29,47.85810684183837,-38.116411435822506,-21.618119990958462,55.54811154781643,-32.42240306739347,-24.242052555601635,6.50292,7.12547818778236,8.24969817308135
3.1,39.19377567568642,-23.298601830826186,-22.621934716019375,35.44147562536551,-37.49721097271658,-18.419093623883242,5.77519,6.32807882847995,8.19455545806109
3.2,39.19377567568642,-23.298601830826186,-22.621934716019375,39.04993420830211,-33.36416521085558,-23.142439681907934,4.14175,4.53826116333087,4.61535635996169
3.3,39.19377567568642,-23.298601830826186,-22.621934716019375,34.92309331220881,-32.998073051442255,-22.50332553981622,4.12514,4.520061002065,5.82776370375739
3.4,39.19377567568642,-23.298601830826186,-22.621934716019375,41.200222340896545,-35.130122548344076,-23.335805563117983,5.58693,6.12179572433106,5.60848794670688
3.5,39.19377567568642,-23.298601830826186,-22.621934716019375,35.22229579086366,-25.313696415539404,-27.114661452893294,4.20819,4.61106180839436,3.92229723060931
3.6,39.19377567568642,-23.298601830826186,-22.621934716019375,33.97038596230493,-33.27269707673838,-25.27735395425631,4.51938,4.95204363767352,6.1625706082887
