Pair,L1,a1,b1,L2,a2,b2,DV,DV normF3,DECIEDE2000,GradoDE00
1.6,23.67144196289938,16.349602964549128,-43.363049185896905,18.583401631959156,24.00244511418667,-45.98114983074435,3.75,4.27082241118052,5.32520566752092,0.6615596709764958
1.11,23.67144196289938,16.349602964549128,-43.363049185896905,20.245997279636406,24.133832474023816,-43.92762944005894,6.03,6.86748243717828,5.40649555822276,0.6615596709764958
1.6,23.67144196289938,16.349602964549128,-43.363049185896905,18.583401631959156,24.00244511418667,-45.98114983074435,3.75,4.27082241118052,5.32520566752092,0.7634734186867135
1.45,23.67144196289938,16.349602964549128,-43.363049185896905,18.4572405878433,25.36569598256791,-46.99975171356454,5.38,6.12720655257365,5.74480302216971,0.7634734186867135
1.8,23.67144196289938,16.349602964549128,-43.363049185896905,24.580963919504768,11.310958336900962,-43.60201377844424,2.97,3.38249134965497,3.66905463763132,0.7606028021002299
1.24,23.67144196289938,16.349602964549128,-43.363049185896905,24.769002739044332,10.310783976963029,-43.02801843388533,5.03,5.72859646086347,4.14426576414469,0.7606028021002299
1.9,23.67144196289938,16.349602964549128,-43.363049185896905,18.277280909633582,27.00507506560265,-44.108118609226466,8.83,10.0563631708597,7.51948830694372,0.9797921852112016
1.20,23.67144196289938,16.349602964549128,-43.363049185896905,18.547339364875995,26.696787033699433,-44.19248044478733,7.01,7.98359069396679,7.23907375146764,0.9797921852112016
1.23,23.67144196289938,16.349602964549128,-43.363049185896905,28.98159561193605,4.002478486655248,-40.587335026495275,8.11,9.23636526791307,8.552094221166,0.9257175946429059
1.41,23.67144196289938,16.349602964549128,-43.363049185896905,28.618537511707807,4.554041943390458,-40.94287968776536,6.1,6.94720445552031,8.19791779717624,0.9257175946429059
1.24,23.67144196289938,16.349602964549128,-43.363049185896905,24.769002739044332,10.310783976963029,-43.02801843388533,5.03,5.72859646086347,4.14426576414469,0.6882263652265925
1.39,23.67144196289938,16.349602964549128,-43.363049185896905,25.50392512391312,10.769663648352578,-42.46131739962576,3.56,4.05443407568071,3.74338539470147,0.6882263652265925
1.38,23.67144196289938,16.349602964549128,-43.363049185896905,26.790902071794847,8.027616832855827,-41.66870809317559,5.88,6.69664954073106,5.61011989854543,0.6457494760261803
1.40,23.67144196289938,16.349602964549128,-43.363049185896905,26.534867268829608,8.935135763479623,-42.024945602329275,4.15,4.72637680170644,5.07397610708085,0.6457494760261803
3.2,54.02700454685316,-20.12756814617139,-27.127244338499512,51.11068922773383,-7.527396044795632,-28.221164634274842,4.96,5.64887444252144,8.2817780909383,0.8517597798689044
3.15,54.02700454685316,-20.12756814617139,-27.127244338499512,50.74581242855109,-7.069577593145304,-27.75964887317095,7.44,8.47331166378215,8.69957816082339,0.8517597798689044
3.4,54.02700454685316,-20.12756814617139,-27.127244338499512,49.03181763784961,-15.502508337462418,-30.503537554672032,6.2,7.06109305315179,5.90999544093364,0.6523079084994441
